Date,Branch,Region,Product_Category,Product_Name,Size,Colour,Quantity_Sold,Unit_Price_GHS,Total_Sales_GHS,Quantity_In_Stock,Stock_Movement,Payment_Method,Customer_Type
2025-05-12,Accra Central,Greater Accra,Sandals,Ladies Slipper,44,Navy,3,111.5,334.5,11,Sale,Credit,Retail
2025-05-12,Tarkwa,Western,Children's Shoes,School Shoe,37,Red,6,173.65,1041.9,63,Sale,Credit,Retail
2025-05-13,Kumasi,Ashanti,Children's Shoes,Canvas Shoe,45,Grey,6,156.95,941.7,12,Sale,Mobile Money,Retail
2025-05-13,Takoradi,Western,Children's Shoes,Kids Sneaker,44,Red,2,190.6,381.2,32,Sale,Cash,Retail
2025-05-14,Tarkwa,Western,Sandals,Ladies Slipper,36,White,2,139.32,278.64,52,Sale,Mobile Money,Wholesale
2025-05-14,Tema,Greater Accra,Women's Shoes,Ballet Flat,39,Black,0,213.77,0.0,9,Restock,Card,Retail
2025-05-14,Kumasi,Ashanti,Men's Shoes,Casual Loafer,42,Tan,7,224.33,1570.31,64,Sale,Cash,Retail
2025-05-14,Tarkwa,Western,Women's Shoes,Heeled Pump,45,Black,3,290.26,870.78,42,Sale,Credit,Retail
2025-05-15,Accra Central,Greater Accra,Children's Shoes,Kids Sneaker,45,Brown,0,189.07,0.0,73,Adjustment,Credit,Retail
2025-05-15,Kumasi,Ashanti,Women's Shoes,Heeled Pump,43,White,1,165.34,165.34,35,Sale,Credit,Wholesale
2025-05-15,Cape Coast,Central,Women's Shoes,Ballet Flat,44,Brown,5,189.58,947.9,20,Sale,Card,Retail
2025-05-16,Tema,Greater Accra,Children's Shoes,Canvas Shoe,45,Navy,2,149.94,299.88,38,Sale,Credit,Retail
2025-05-16,Tema,Greater Accra,Sandals,Men's Sandal,36,Red,2,90.48,180.96,8,Sale,Credit,Retail
2025-05-17,Tarkwa,Western,Sandals,Men's Sandal,39,Black,4,130.58,522.32,18,Sale,Cash,Retail
2025-05-17,Tarkwa,Western,Men's Shoes,Casual Loafer,37,Red,0,293.89,0.0,82,Return,Cash,Retail
2025-05-17,Tema,Greater Accra,Men's Shoes,Casual Loafer,42,Grey,1,224.47,224.47,53,Sale,Mobile Money,Wholesale
2025-05-17,Tema,Greater Accra,Sports Shoes,Running Shoe,39,Black,5,330.55,1652.75,74,Sale,Mobile Money,Wholesale
2025-05-18,Tema,Greater Accra,Sandals,Ladies Slipper,40,Red,3,72.61,217.83,83,Sale,Cash,Wholesale
2025-05-18,Takoradi,Western,Men's Shoes,Leather Boot,39,White,0,183.08,0.0,37,Adjustment,Cash,Retail
2025-05-19,Tema,Greater Accra,Men's Shoes,Sports Sneaker,45,White,6,365.0,2190.0,23,Sale,Card,Retail
2025-05-19,Cape Coast,Central,Children's Shoes,School Shoe,44,Tan,1,103.47,103.47,41,Sale,Credit,Retail
2025-05-20,Kumasi,Ashanti,Sports Shoes,Football Boot,43,Red,0,237.57,0.0,41,Return,Card,Retail
2025-05-20,Takoradi,Western,Men's Shoes,Classic Oxford,38,Navy,3,424.45,1273.35,51,Sale,Card,Retail
2025-05-20,Takoradi,Western,Women's Shoes,Heeled Pump,39,Brown,5,319.26,1596.3,12,Sale,Card,Retail
2025-05-20,Takoradi,Western,Women's Shoes,Flat Sandal,40,Brown,6,267.64,1605.84,7,Sale,Mobile Money,Retail
2025-05-20,Cape Coast,Central,Sandals,Ladies Slipper,39,Brown,0,155.12,0.0,28,Restock,Cash,Retail
2025-05-20,Cape Coast,Central,Sports Shoes,Training Shoe,37,Grey,3,475.09,1425.27,79,Sale,Mobile Money,Retail
2025-05-21,Tema,Greater Accra,Children's Shoes,Canvas Shoe,41,Grey,3,176.0,528.0,30,Sale,Credit,Retail
2025-05-22,Tema,Greater Accra,Children's Shoes,Kids Sneaker,43,White,0,94.33,0.0,80,Return,Credit,Wholesale
2025-05-22,Cape Coast,Central,Children's Shoes,Canvas Shoe,40,Grey,2,185.88,371.76,30,Sale,Credit,Retail
2025-05-22,Accra Central,Greater Accra,Women's Shoes,Flat Sandal,42,Red,4,348.95,1395.8,6,Sale,Mobile Money,Retail
2025-05-23,Tarkwa,Western,Women's Shoes,Flat Sandal,36,Grey,1,245.12,245.12,79,Sale,Credit,Retail
2025-05-24,Tema,Greater Accra,Sports Shoes,Football Boot,40,Tan,5,359.61,1798.05,64,Sale,Cash,Wholesale
2025-05-24,Takoradi,Western,Sports Shoes,Running Shoe,45,Brown,5,466.41,2332.05,14,Sale,Card,Wholesale
2025-05-25,Tema,Greater Accra,Children's Shoes,School Shoe,42,Brown,1,151.8,151.8,58,Sale,Mobile Money,Retail
2025-05-25,Cape Coast,Central,Children's Shoes,School Shoe,36,Brown,0,85.92,0.0,37,Return,Cash,Wholesale
2025-05-25,Accra Central,Greater Accra,Men's Shoes,Sports Sneaker,38,Brown,7,208.19,1457.33,13,Sale,Mobile Money,Retail
2025-05-25,Accra Central,Greater Accra,Men's Shoes,Sports Sneaker,40,Black,0,181.63,0.0,66,Restock,Credit,Wholesale
2025-05-25,Takoradi,Western,Sandals,Ladies Slipper,42,Brown,6,88.51,531.06,6,Sale,Cash,Retail
2025-05-25,Accra Central,Greater Accra,Men's Shoes,Casual Loafer,36,Grey,6,236.11,1416.66,61,Sale,Credit,Wholesale
2025-05-26,Kumasi,Ashanti,Men's Shoes,Casual Loafer,44,Red,5,199.26,996.3,40,Sale,Card,Wholesale
2025-05-26,Kumasi,Ashanti,Sports Shoes,Training Shoe,43,Navy,4,447.99,1791.96,53,Sale,Cash,Retail
2025-05-26,Kumasi,Ashanti,Sports Shoes,Football Boot,39,White,5,233.13,1165.65,5,Sale,Credit,Retail
2025-05-27,Accra Central,Greater Accra,Sandals,Men's Sandal,40,White,2,83.41,166.82,45,Sale,Mobile Money,Retail
2025-05-27,Kumasi,Ashanti,Sports Shoes,Football Boot,41,White,0,441.73,0.0,84,Restock,Cash,Wholesale
2025-05-27,Accra Central,Greater Accra,Sandals,Ladies Slipper,45,Red,1,166.49,166.49,75,Sale,Cash,Wholesale
2025-05-27,Takoradi,Western,Sports Shoes,Football Boot,37,Red,1,234.71,234.71,80,Sale,Mobile Money,Retail
2025-05-28,Takoradi,Western,Men's Shoes,Casual Loafer,45,Black,5,219.23,1096.15,26,Sale,Credit,Retail
2025-05-30,Tema,Greater Accra,Men's Shoes,Casual Loafer,43,White,5,302.67,1513.35,62,Sale,Credit,Wholesale
2025-05-30,Cape Coast,Central,Women's Shoes,Flat Sandal,41,Tan,6,245.07,1470.42,48,Sale,Card,Retail
2025-05-30,Accra Central,Greater Accra,Sports Shoes,Running Shoe,44,Grey,4,249.21,996.84,34,Sale,Card,Retail
2025-05-30,Accra Central,Greater Accra,Women's Shoes,Ballet Flat,43,Black,1,257.03,257.03,14,Sale,Mobile Money,Wholesale
2025-05-31,Tarkwa,Western,Sports Shoes,Training Shoe,42,White,0,410.28,0.0,16,Restock,Credit,Retail
2025-05-31,Kumasi,Ashanti,Children's Shoes,Canvas Shoe,37,Black,7,155.74,1090.18,58,Sale,Mobile Money,Wholesale
2025-05-31,Accra Central,Greater Accra,Sports Shoes,Training Shoe,36,Brown,0,322.55,0.0,64,Restock,Cash,Retail
2025-06-01,Cape Coast,Central,Sports Shoes,Training Shoe,36,Red,4,476.34,1905.36,84,Sale,Card,Retail
2025-06-01,Takoradi,Western,Men's Shoes,Classic Oxford,37,Brown,6,291.23,1747.38,5,Sale,Credit,Wholesale
2025-06-01,Kumasi,Ashanti,Sports Shoes,Running Shoe,38,Grey,7,479.0,3353.0,18,Sale,Mobile Money,Retail
2025-06-02,Takoradi,Western,Men's Shoes,Classic Oxford,36,Navy,4,225.4,901.6,27,Sale,Cash,Retail
2025-06-02,Cape Coast,Central,Women's Shoes,Ankle Boot,43,White,4,154.2,616.8,31,Sale,Cash,Wholesale
2025-06-03,Cape Coast,Central,Women's Shoes,Flat Sandal,39,White,3,298.17,894.51,71,Sale,Card,Wholesale
2025-06-04,Accra Central,Greater Accra,Men's Shoes,Classic Oxford,38,White,6,186.33,1117.98,28,Sale,Mobile Money,Wholesale
2025-06-04,Tema,Greater Accra,Sandals,Ladies Slipper,37,Navy,4,66.63,266.52,24,Sale,Credit,Retail
2025-06-04,Cape Coast,Central,Children's Shoes,Canvas Shoe,40,Navy,5,117.24,586.2,30,Sale,Mobile Money,Retail
2025-06-04,Cape Coast,Central,Sports Shoes,Training Shoe,43,Navy,2,239.22,478.44,29,Sale,Cash,Retail
2025-06-05,Takoradi,Western,Women's Shoes,Ballet Flat,43,Black,0,265.16,0.0,43,Return,Card,Retail
2025-06-05,Accra Central,Greater Accra,Men's Shoes,Leather Boot,37,Black,7,304.07,2128.49,63,Sale,Cash,Retail
2025-06-06,Kumasi,Ashanti,Women's Shoes,Heeled Pump,39,Brown,2,268.85,537.7,52,Sale,Mobile Money,Wholesale
2025-06-07,Accra Central,Greater Accra,Men's Shoes,Casual Loafer,42,Red,4,197.52,790.08,21,Sale,Card,Retail
2025-06-07,Accra Central,Greater Accra,Sandals,Ladies Slipper,42,Black,5,137.25,686.25,12,Sale,Cash,Retail
2025-06-08,Tema,Greater Accra,Children's Shoes,Canvas Shoe,43,Navy,4,153.27,613.08,45,Sale,Cash,Retail
2025-06-08,Takoradi,Western,Sandals,Men's Sandal,43,Brown,0,94.47,0.0,32,Restock,Credit,Retail
2025-06-08,Tema,Greater Accra,Women's Shoes,Flat Sandal,36,Navy,6,352.62,2115.72,66,Sale,Credit,Wholesale
2025-06-08,Takoradi,Western,Sports Shoes,Running Shoe,40,Black,2,215.29,430.58,70,Sale,Cash,Retail
2025-06-09,Tarkwa,Western,Women's Shoes,Flat Sandal,36,Black,4,270.02,1080.08,69,Sale,Mobile Money,Retail
2025-06-09,Cape Coast,Central,Sandals,Children's Sandal,42,Red,1,70.41,70.41,41,Sale,Mobile Money,Retail
2025-06-09,Cape Coast,Central,Men's Shoes,Leather Boot,41,Red,0,313.59,0.0,51,Return,Card,Retail
2025-06-09,Takoradi,Western,Men's Shoes,Classic Oxford,42,Grey,2,301.56,603.12,64,Sale,Cash,Retail
2025-06-09,Kumasi,Ashanti,Women's Shoes,Heeled Pump,37,Black,5,377.75,1888.75,12,Sale,Cash,Wholesale
2025-06-09,Tarkwa,Western,Children's Shoes,School Shoe,40,Tan,6,150.16,900.96,23,Sale,Mobile Money,Wholesale
2025-06-10,Cape Coast,Central,Sports Shoes,Running Shoe,45,Brown,0,308.1,0.0,46,Restock,Mobile Money,Retail
2025-06-12,Kumasi,Ashanti,Men's Shoes,Casual Loafer,40,Black,4,335.46,1341.84,49,Sale,Card,Retail
2025-06-14,Tema,Greater Accra,Children's Shoes,Canvas Shoe,38,Tan,5,108.98,544.9,52,Sale,Cash,Retail
2025-06-15,Tarkwa,Western,Women's Shoes,Ballet Flat,43,Red,0,177.56,0.0,64,Return,Credit,Wholesale
2025-06-15,Takoradi,Western,Men's Shoes,Leather Boot,43,Tan,4,219.81,879.24,31,Sale,Cash,Retail
2025-06-15,Cape Coast,Central,Women's Shoes,Heeled Pump,43,Red,0,333.4,0.0,35,Restock,Credit,Retail
2025-06-17,Takoradi,Western,Men's Shoes,Classic Oxford,44,White,2,364.3,728.6,29,Sale,Cash,Wholesale
2025-06-20,Tarkwa,Western,Children's Shoes,Canvas Shoe,41,Red,6,213.44,1280.64,52,Sale,Card,Retail
2025-06-20,Accra Central,Greater Accra,Women's Shoes,Flat Sandal,44,Red,7,169.89,1189.23,29,Sale,Mobile Money,Retail
2025-06-20,Accra Central,Greater Accra,Sports Shoes,Running Shoe,37,Grey,7,267.73,1874.11,20,Sale,Mobile Money,Retail
2025-06-20,Kumasi,Ashanti,Children's Shoes,Kids Sneaker,44,White,5,151.78,758.9,54,Sale,Card,Wholesale
2025-06-21,Kumasi,Ashanti,Sandals,Ladies Slipper,39,Tan,0,169.23,0.0,60,Adjustment,Cash,Retail
2025-06-21,Cape Coast,Central,Women's Shoes,Ankle Boot,44,Grey,3,355.34,1066.02,26,Sale,Cash,Wholesale
2025-06-23,Tarkwa,Western,Sandals,Ladies Slipper,36,Navy,1,108.61,108.61,38,Sale,Mobile Money,Wholesale
2025-06-24,Kumasi,Ashanti,Children's Shoes,Canvas Shoe,44,Navy,3,91.32,273.96,5,Sale,Mobile Money,Retail
2025-06-24,Tema,Greater Accra,Men's Shoes,Sports Sneaker,45,Navy,7,388.44,2719.08,70,Sale,Mobile Money,Retail
2025-06-25,Accra Central,Greater Accra,Women's Shoes,Heeled Pump,36,Grey,0,316.99,0.0,74,Restock,Cash,Retail
2025-06-26,Cape Coast,Central,Men's Shoes,Casual Loafer,39,Black,3,263.63,790.89,13,Sale,Card,Retail
2025-06-28,Kumasi,Ashanti,Sandals,Children's Sandal,40,Black,7,126.37,884.59,29,Sale,Mobile Money,Retail
2025-06-29,Accra Central,Greater Accra,Men's Shoes,Leather Boot,38,White,6,313.25,1879.5,70,Sale,Mobile Money,Wholesale
2025-06-29,Kumasi,Ashanti,Children's Shoes,Canvas Shoe,42,Red,3,167.99,503.97,66,Sale,Cash,Wholesale
2025-06-29,Kumasi,Ashanti,Sports Shoes,Training Shoe,42,Tan,6,353.68,2122.08,78,Sale,Card,Retail
2025-06-30,Accra Central,Greater Accra,Men's Shoes,Sports Sneaker,45,Brown,6,200.29,1201.74,37,Sale,Card,Wholesale
2025-06-30,Cape Coast,Central,Women's Shoes,Ballet Flat,40,Red,2,164.72,329.44,67,Sale,Card,Retail
2025-06-30,Cape Coast,Central,Children's Shoes,Canvas Shoe,45,Tan,7,122.57,857.99,71,Sale,Mobile Money,Wholesale
2025-06-30,Cape Coast,Central,Men's Shoes,Leather Boot,36,Brown,0,280.28,0.0,51,Adjustment,Credit,Retail
2025-07-01,Tema,Greater Accra,Children's Shoes,School Shoe,37,Red,5,121.28,606.4,78,Sale,Card,Wholesale
2025-07-01,Accra Central,Greater Accra,Men's Shoes,Leather Boot,36,Black,3,248.43,745.29,74,Sale,Cash,Retail
2025-07-01,Kumasi,Ashanti,Men's Shoes,Casual Loafer,37,Tan,0,201.15,0.0,53,Restock,Cash,Retail
2025-07-01,Cape Coast,Central,Children's Shoes,School Shoe,38,Grey,0,157.46,0.0,71,Return,Credit,Retail
2025-07-03,Takoradi,Western,Men's Shoes,Sports Sneaker,41,Grey,5,313.18,1565.9,79,Sale,Credit,Retail
2025-07-03,Tema,Greater Accra,Men's Shoes,Classic Oxford,44,Grey,0,184.96,0.0,83,Restock,Cash,Retail
2025-07-03,Cape Coast,Central,Men's Shoes,Leather Boot,41,Black,6,332.56,1995.36,65,Sale,Mobile Money,Retail
2025-07-03,Tarkwa,Western,Sports Shoes,Training Shoe,43,Red,7,223.77,1566.39,82,Sale,Mobile Money,Retail
